Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Unit Price,Shipping Cost,Month,Quarter,Year
14773,ORD_69138,2023-01-09,2023-01-12,Standard Class,CUST_8650,Customer CUST_8650,Consumer,United States,City 7,Michigan,41703,Central,PROD_1099,Office Supplies,Paper,Envelopes,528.57,7,0.087,121.86,75.51,11.71,1,1,2023
14774,ORD_49634,2023-05-14,2023-05-26,Same Day,CUST_2452,Customer CUST_2452,Corporate,United States,City 10,Georgia,45453,South,PROD_6187,Furniture,Tables,Conference Table,1935.64,4,0.009,528.86,483.91,44.83,5,2,2023
14775,ORD_29084,2023-12-26,2023-12-27,First Class,CUST_6042,Customer CUST_6042,Home Office,United States,City 41,Illinois,88919,Central,PROD_2215,Office Supplies,Envelopes,Shipping Envelopes,98.16300000000001,1,0.061,24.036,75.51,19.63,12,4,2023
14776,ORD_38252,2023-04-28,2023-05-04,Second Class,CUST_3006,Customer CUST_3006,Corporate,United States,City 38,Wisconsin,44532,Central,PROD_2870,Technology,Phones,Smartphone,5224.72,8,0.004,614.64,653.09,15.88,4,2,2023
14777,ORD_91264,2023-10-12,2023-10-17,Same Day,CUST_3830,Customer CUST_3830,Corporate,United States,City 45,Nevada,71962,West,PROD_3295,Office Supplies,Paper,Envelopes,418.145,7,0.292,112.008,45.95,26.36,10,4,2023
14778,ORD_78223,2022-11-09,2022-11-17,First Class,CUST_8187,Customer CUST_8187,Home Office,United States,City 41,Wisconsin,95867,Central,PROD_3772,Technology,Copiers,Desktop Copier,2091.8559999999998,8,0.007,254.33999999999997,201.14,19.1,11,4,2022
14779,ORD_54985,2023-06-07,2023-06-17,Same Day,CUST_4580,Customer CUST_4580,Corporate,United States,City 40,Florida,73188,South,PROD_8561,Office Supplies,Envelopes,Greeting Card Envelopes,300.52,4,0.1,81.74,75.13,32.78,6,2,2023
14780,ORD_53929,2023-11-04,2023-11-17,First Class,CUST_9683,Customer CUST_9683,Corporate,United States,City 34,Connecticut,56755,East,PROD_6265,Office Supplies,Binders,Binder Clips,96.408,6,0.003,32.832,12.36,16.28,11,4,2023
14781,ORD_59988,2022-10-08,2022-10-21,Second Class,CUST_1431,Customer CUST_1431,Home Office,United States,City 20,North Carolina,62440,South,PROD_3002,Office Supplies,Envelopes,Greeting Card Envelopes,195.88400000000001,4,0.282,45.756,37.67,16.6,10,4,2022
14782,ORD_46004,2023-12-02,2023-12-13,Same Day,CUST_1740,Customer CUST_1740,Corporate,United States,City 42,Wisconsin,45674,Central,PROD_7072,Technology,Phones,Landline Phone,1109.823,3,0.04,196.116,284.57,32.97,12,4,2023
14783,ORD_68100,2023-04-17,2023-04-27,Same Day,CUST_3618,Customer CUST_3618,Corporate,United States,City 31,Illinois,14442,Central,PROD_1560,Technology,Machines,Printer,1187.48,4,0.078,327.71,296.87,32.74,4,2,2023
14784,ORD_97620,2023-08-23,2023-08-27,First Class,CUST_1705,Customer CUST_1705,Consumer,United States,City 21,Ohio,70276,Central,PROD_1125,Technology,Machines,Fax Machine,682.68,1,0.253,145.02,682.68,22.68,8,3,2023
14785,ORD_53417,2022-03-10,2022-03-17,Second Class,CUST_2745,Customer CUST_2745,Corporate,United States,City 18,Oregon,33724,West,PROD_6086,Furniture,Chairs,Ergonomic Chair,1675.4,10,0.099,457.7,167.54,15.91,3,1,2022
14786,ORD_79563,2022-08-31,2022-09-14,Second Class,CUST_7825,Customer CUST_7825,Corporate,United States,City 17,Pennsylvania,41282,East,PROD_8195,Technology,Copiers,Color Copier,773.87,1,0.052,205.8,773.87,13.6,8,3,2022
14787,ORD_89326,2022-03-30,2022-04-13,First Class,CUST_8385,Customer CUST_8385,Corporate,United States,City 30,Nevada,32088,West,PROD_4025,Furniture,Chairs,Office Chair,1418.97,3,0.007,358.16,472.99,24.67,3,1,2022
14788,ORD_40641,2023-11-22,2023-12-04,First Class,CUST_2295,Customer CUST_2295,Home Office,United States,City 42,Illinois,59372,Central,PROD_8686,Furniture,Chairs,Conference Chair,1194.3100000000002,5,0.079,377.088,183.74,15.09,11,4,2023
14789,ORD_67892,2023-05-06,2023-05-12,First Class,CUST_3704,Customer CUST_3704,Home Office,United States,City 33,New York,88496,East,PROD_4770,Technology,Copiers,Color Copier,520.6,2,0.114,120.41,260.3,23.61,5,2,2023
14790,ORD_32175,2022-04-01,2022-04-08,Same Day,CUST_1654,Customer CUST_1654,Consumer,United States,City 5,North Carolina,66754,South,PROD_4618,Technology,Copiers,Desktop Copier,1726.34,2,0.158,451.61,863.17,31.89,4,2,2022
14791,ORD_89187,2022-02-26,2022-03-01,Second Class,CUST_3191,Customer CUST_3191,Home Office,United States,City 28,Pennsylvania,31147,East,PROD_3609,Technology,Machines,Scanner,849.864,2,0.093,174.56,354.11,16.65,2,1,2022
14792,ORD_60304,2022-03-21,2022-03-27,Same Day,CUST_1944,Customer CUST_1944,Consumer,United States,City 48,Illinois,75633,Central,PROD_8771,Office Supplies,Labels,Shipping Labels,85.44,6,0.037,33.66,14.24,41.48,3,1,2022
14793,ORD_70356,2023-07-26,2023-08-02,Standard Class,CUST_2959,Customer CUST_2959,Home Office,United States,City 42,Michigan,88209,Central,PROD_2020,Technology,Copiers,Desktop Copier,2073.54,7,0.108,471.17,296.22,9.08,7,3,2023
14794,ORD_36825,2023-06-02,2023-06-14,Same Day,CUST_1269,Customer CUST_1269,Home Office,United States,City 27,North Carolina,81764,South,PROD_2541,Furniture,Bookcases,Corner Bookcase,1031.6,10,0.129,302.98,103.16,44.61,6,2,2023
14795,ORD_43088,2023-03-29,2023-03-30,Standard Class,CUST_9686,Customer CUST_9686,Consumer,United States,City 14,Indiana,88548,Central,PROD_6470,Furniture,Tables,Office Table,1233.54,3,0.192,326.31,411.18,5.26,3,1,2023
14796,ORD_97351,2023-11-13,2023-11-17,Second Class,CUST_6486,Customer CUST_6486,Consumer,United States,City 13,Illinois,73997,Central,PROD_8157,Technology,Accessories,Headphones,2224.768,4,0.264,360.576,427.84,18.29,11,4,2023
14797,ORD_16621,2022-09-15,2022-09-24,Standard Class,CUST_5793,Customer CUST_5793,Home Office,United States,City 48,Virginia,93951,South,PROD_4377,Technology,Machines,Projector,3072.33,9,0.135,317.78,341.37,13.28,9,3,2022
14798,ORD_29945,2023-03-25,2023-04-07,Same Day,CUST_4949,Customer CUST_4949,Consumer,United States,City 31,Florida,49441,South,PROD_6451,Technology,Copiers,Multifunction Copier,1804.032,2,0.022,333.56,751.68,29.78,3,1,2023
14799,ORD_22124,2022-08-21,2022-08-26,Same Day,CUST_3993,Customer CUST_3993,Home Office,United States,City 50,California,40847,West,PROD_3611,Furniture,Tables,Office Table,96.6,1,0.17,29.33,96.6,45.0,8,3,2022
14800,ORD_49331,2023-01-21,2023-02-02,Second Class,CUST_6830,Customer CUST_6830,Home Office,United States,City 38,New Jersey,70524,East,PROD_6883,Furniture,Furnishings,Table Lamp,1261.98,3,0.271,415.87,420.66,14.72,1,1,2023
14801,ORD_36589,2023-07-26,2023-07-28,Standard Class,CUST_9520,Customer CUST_9520,Consumer,United States,City 27,Washington,33810,West,PROD_8406,Technology,Accessories,Charger,3536.26,7,0.235,932.03,505.18,12.51,7,3,2023
14802,ORD_80792,2022-01-21,2022-02-02,Second Class,CUST_7018,Customer CUST_7018,Corporate,United States,City 18,Georgia,86060,South,PROD_5236,Furniture,Furnishings,Table Lamp,2149.38,9,0.162,710.93,238.82,15.23,1,1,2022
14803,ORD_27038,2023-10-22,2023-10-28,Second Class,CUST_3601,Customer CUST_3601,Home Office,United States,City 50,Arizona,30141,West,PROD_1079,Furniture,Furnishings,Floor Lamp,226.99300000000002,1,0.124,56.291999999999994,174.61,17.69,10,4,2023
14804,ORD_92675,2023-11-15,2023-11-28,Same Day,CUST_1355,Customer CUST_1355,Consumer,United States,City 45,North Carolina,41496,South,PROD_4779,Office Supplies,Appliances,Desk Fan,279.305,5,0.178,63.983999999999995,42.97,40.73,11,4,2023
14805,ORD_95910,2022-10-23,2022-11-04,Second Class,CUST_1806,Customer CUST_1806,Home Office,United States,City 49,New Jersey,38965,East,PROD_1505,Office Supplies,Binders,5-Ring Binder,839.202,7,0.265,274.38,92.22,16.21,10,4,2022
14806,ORD_65986,2023-01-09,2023-01-10,Standard Class,CUST_3213,Customer CUST_3213,Consumer,United States,City 29,Illinois,98432,Central,PROD_6162,Technology,Machines,Scanner,2303.856,9,0.109,481.41,213.32,5.62,1,1,2023
14807,ORD_39401,2023-08-11,2023-08-15,First Class,CUST_2772,Customer CUST_2772,Home Office,United States,City 41,Michigan,31583,Central,PROD_1761,Furniture,Chairs,Ergonomic Chair,529.17,3,0.03,106.67,176.39,16.22,8,3,2023
14808,ORD_62321,2023-04-15,2023-04-22,Same Day,CUST_7649,Customer CUST_7649,Consumer,United States,City 12,Ohio,19229,Central,PROD_4058,Technology,Machines,Scanner,54.01,1,0.248,7.78,54.01,29.93,4,2,2023
14809,ORD_53989,2023-02-16,2023-02-22,Standard Class,CUST_3656,Customer CUST_3656,Corporate,United States,City 2,Washington,17411,West,PROD_5742,Office Supplies,Labels,Address Labels,9.64,1,0.082,2.77,9.64,12.45,2,1,2023
14810,ORD_94657,2022-08-28,2022-09-01,Second Class,CUST_3063,Customer CUST_3063,Consumer,United States,City 6,Nevada,84567,West,PROD_4957,Furniture,Bookcases,5-Shelf Bookcase,2981.04,8,0.288,1005.52,372.63,12.93,8,3,2022
14811,ORD_87401,2022-09-20,2022-09-29,First Class,CUST_3034,Customer CUST_3034,Home Office,United States,City 36,Michigan,61553,Central,PROD_8636,Office Supplies,Storage,Desk Organizer,99.28,2,0.077,30.51,49.64,13.31,9,3,2022
14812,ORD_20507,2022-08-10,2022-08-20,Same Day,CUST_1873,Customer CUST_1873,Consumer,United States,City 45,Arizona,94972,West,PROD_4176,Office Supplies,Storage,Desk Organizer,252.54,3,0.201,63.22,84.18,37.69,8,3,2022
14813,ORD_70709,2023-11-18,2023-12-02,First Class,CUST_6706,Customer CUST_6706,Consumer,United States,City 37,Wisconsin,58556,Central,PROD_8738,Office Supplies,Envelopes,Greeting Card Envelopes,58.34400000000001,6,0.131,18.396,7.48,18.69,11,4,2023
14814,ORD_48902,2022-01-06,2022-01-10,Same Day,CUST_4374,Customer CUST_4374,Consumer,United States,City 18,Pennsylvania,96828,East,PROD_3370,Technology,Copiers,Desktop Copier,812.0400000000001,5,0.042,176.47,135.34,25.66,1,1,2022
14815,ORD_24200,2023-12-10,2023-12-19,First Class,CUST_1242,Customer CUST_1242,Consumer,United States,City 36,Washington,15446,West,PROD_5301,Office Supplies,Storage,File Cabinet,107.224,8,0.107,28.812,10.31,23.95,12,4,2023
14816,ORD_46992,2022-09-24,2022-10-03,First Class,CUST_5767,Customer CUST_5767,Corporate,United States,City 17,New Jersey,25694,East,PROD_5880,Furniture,Bookcases,5-Shelf Bookcase,2255.46,6,0.111,364.46,375.91,15.71,9,3,2022
14817,ORD_23149,2023-10-19,2023-10-30,Standard Class,CUST_4164,Customer CUST_4164,Home Office,United States,City 17,Michigan,34666,Central,PROD_5845,Office Supplies,Paper,Cardstock,410.748,6,0.19,137.616,52.66,14.02,10,4,2023
14818,ORD_97691,2023-07-18,2023-07-19,Same Day,CUST_8852,Customer CUST_8852,Home Office,United States,City 12,Illinois,90981,Central,PROD_9520,Technology,Machines,Scanner,6633.28,8,0.119,897.87,829.16,44.61,7,3,2023
14819,ORD_58845,2022-12-20,2022-12-29,First Class,CUST_3902,Customer CUST_3902,Home Office,United States,City 29,North Carolina,94809,South,PROD_1908,Office Supplies,Binders,Binder Dividers,319.90400000000005,4,0.156,64.128,61.52,24.42,12,4,2022
14820,ORD_29872,2023-01-12,2023-01-22,First Class,CUST_4498,Customer CUST_4498,Corporate,United States,City 41,California,67483,West,PROD_3127,Office Supplies,Appliances,Desk Fan,281.97,3,0.282,100.85,93.99,24.8,1,1,2023
14821,ORD_47191,2023-02-14,2023-02-20,Standard Class,CUST_1885,Customer CUST_1885,Consumer,United States,City 2,Florida,72057,South,PROD_8519,Furniture,Chairs,Conference Chair,2453.9,5,0.29,542.59,490.78,14.66,2,1,2023
14822,ORD_49413,2023-09-02,2023-09-09,Second Class,CUST_7145,Customer CUST_7145,Corporate,United States,City 16,Illinois,89083,Central,PROD_7557,Technology,Accessories,Phone Case,6463.4,10,0.089,1363.66,646.34,8.47,9,3,2023
14823,ORD_27627,2023-04-23,2023-04-26,Same Day,CUST_1279,Customer CUST_1279,Consumer,United States,City 5,Virginia,56906,South,PROD_7666,Furniture,Furnishings,Table Lamp,2813.12,8,0.134,596.38,351.64,35.45,4,2,2023
14824,ORD_58450,2023-12-17,2023-12-23,First Class,CUST_8720,Customer CUST_8720,Consumer,United States,City 8,Washington,96160,West,PROD_2912,Furniture,Tables,Conference Table,282.37300000000005,1,0.158,41.327999999999996,217.21,18.9,12,4,2023
14825,ORD_25892,2022-01-21,2022-01-25,Same Day,CUST_8906,Customer CUST_8906,Consumer,United States,City 2,Illinois,39669,Central,PROD_4670,Office Supplies,Labels,Address Labels,494.62,7,0.104,133.21,70.66,35.87,1,1,2022
14826,ORD_27885,2022-03-08,2022-03-15,Standard Class,CUST_2450,Customer CUST_2450,Home Office,United States,City 45,Texas,51645,South,PROD_3891,Furniture,Bookcases,5-Shelf Bookcase,437.95,5,0.29,137.44,87.59,10.73,3,1,2022
14827,ORD_20640,2022-07-06,2022-07-13,Same Day,CUST_2927,Customer CUST_2927,Home Office,United States,City 35,Indiana,30985,Central,PROD_6237,Technology,Accessories,Charger,5493.96,9,0.238,699.95,610.44,25.25,7,3,2022
14828,ORD_53631,2023-01-15,2023-01-23,First Class,CUST_3573,Customer CUST_3573,Home Office,United States,City 28,New Jersey,47120,East,PROD_8593,Technology,Machines,Projector,198.672,1,0.041,49.38,165.56,17.86,1,1,2023
14829,ORD_17743,2023-03-07,2023-03-19,Standard Class,CUST_1430,Customer CUST_1430,Corporate,United States,City 17,Georgia,49623,South,PROD_9565,Technology,Machines,Printer,4696.608,7,0.207,1164.24,559.12,14.65,3,1,2023
14830,ORD_85393,2022-04-03,2022-04-07,Second Class,CUST_1423,Customer CUST_1423,Corporate,United States,City 6,Ohio,44884,Central,PROD_4223,Office Supplies,Storage,File Cabinet,578.94,6,0.216,216.8,96.49,12.83,4,2,2022
14831,ORD_18297,2023-05-07,2023-05-19,Standard Class,CUST_9704,Customer CUST_9704,Corporate,United States,City 20,Florida,38307,South,PROD_8388,Office Supplies,Appliances,Desk Fan,400.96,7,0.077,133.51,57.28,10.52,5,2,2023
14832,ORD_16594,2022-01-09,2022-01-11,First Class,CUST_7426,Customer CUST_7426,Home Office,United States,City 42,Washington,49574,West,PROD_5443,Technology,Machines,Fax Machine,101.95199999999998,1,0.094,19.56,84.96,24.1,1,1,2022
14833,ORD_66973,2023-10-04,2023-10-09,Second Class,CUST_5834,Customer CUST_5834,Corporate,United States,City 48,Pennsylvania,22727,East,PROD_8616,Office Supplies,Envelopes,Business Envelopes,104.936,2,0.254,23.712,40.36,12.51,10,4,2023
14834,ORD_86438,2022-10-01,2022-10-10,Same Day,CUST_8995,Customer CUST_8995,Corporate,United States,City 31,Texas,26016,South,PROD_1296,Furniture,Tables,Conference Table,254.202,3,0.246,79.752,65.18,39.44,10,4,2022
14835,ORD_93321,2023-10-17,2023-10-20,Second Class,CUST_3619,Customer CUST_3619,Consumer,United States,City 29,Massachusetts,20632,East,PROD_7185,Technology,Accessories,Phone Case,2085.525,5,0.101,568.524,320.85,19.13,10,4,2023
14836,ORD_20891,2023-09-21,2023-09-22,First Class,CUST_5102,Customer CUST_5102,Consumer,United States,City 15,Oregon,56558,West,PROD_4425,Office Supplies,Labels,File Labels,296.35,5,0.019,69.95,59.27,16.19,9,3,2023
14837,ORD_36796,2023-02-01,2023-02-08,First Class,CUST_7085,Customer CUST_7085,Home Office,United States,City 47,Ohio,39567,Central,PROD_2300,Office Supplies,Art,Pens,119.42,2,0.188,35.41,59.71,23.88,2,1,2023
14838,ORD_86585,2023-04-23,2023-05-02,Same Day,CUST_1931,Customer CUST_1931,Consumer,United States,City 36,Connecticut,55246,East,PROD_5691,Furniture,Chairs,Office Chair,342.37,1,0.291,84.52,342.37,33.93,4,2,2023
14839,ORD_95126,2023-04-28,2023-05-08,First Class,CUST_6270,Customer CUST_6270,Consumer,United States,City 48,New Jersey,33597,East,PROD_7963,Technology,Copiers,Multifunction Copier,905.85,5,0.026,241.41,181.17,21.2,4,2,2023
14840,ORD_85952,2023-03-02,2023-03-13,Same Day,CUST_8481,Customer CUST_8481,Consumer,United States,City 13,Wisconsin,90661,Central,PROD_3502,Office Supplies,Binders,3-Ring Binder,372.18,6,0.183,83.32,62.03,36.14,3,1,2023
14841,ORD_48410,2022-03-16,2022-03-22,Standard Class,CUST_2991,Customer CUST_2991,Consumer,United States,City 49,Oregon,45689,West,PROD_7367,Technology,Copiers,Multifunction Copier,2022.84,9,0.157,446.4,187.3,11.34,3,1,2022
14842,ORD_78947,2022-02-12,2022-02-23,First Class,CUST_5611,Customer CUST_5611,Consumer,United States,City 19,New Jersey,10786,East,PROD_3412,Technology,Accessories,Charger,3436.272,3,0.001,492.15,954.52,23.11,2,1,2022
14843,ORD_25073,2022-03-22,2022-03-25,Standard Class,CUST_9110,Customer CUST_9110,Corporate,United States,City 40,Washington,34746,West,PROD_1677,Furniture,Furnishings,Rug,518.58,3,0.079,147.96,172.86,7.57,3,1,2022
14844,ORD_64945,2023-12-19,2023-12-28,Standard Class,CUST_9227,Customer CUST_9227,Corporate,United States,City 4,New York,33652,East,PROD_5137,Office Supplies,Art,Pens,753.6360000000001,6,0.074,272.664,96.62,8.56,12,4,2023
14845,ORD_71939,2022-04-14,2022-04-19,Second Class,CUST_4468,Customer CUST_4468,Home Office,United States,City 49,Wisconsin,17037,Central,PROD_5760,Office Supplies,Storage,Filing Tray,51.14,1,0.097,14.73,51.14,9.98,4,2,2022
14846,ORD_98316,2023-02-08,2023-02-17,Second Class,CUST_4793,Customer CUST_4793,Corporate,United States,City 1,Nevada,43657,West,PROD_4671,Furniture,Bookcases,5-Shelf Bookcase,2199.36,6,0.006,583.59,366.56,16.81,2,1,2023
14847,ORD_53051,2022-02-27,2022-03-07,Standard Class,CUST_8005,Customer CUST_8005,Corporate,United States,City 1,Texas,96110,South,PROD_8568,Office Supplies,Envelopes,Business Envelopes,424.6,5,0.26,101.37,84.92,9.01,2,1,2022
14848,ORD_68418,2022-05-03,2022-05-11,Same Day,CUST_2940,Customer CUST_2940,Home Office,United States,City 45,Indiana,42817,Central,PROD_5295,Furniture,Tables,Office Table,1395.36,4,0.278,467.7,348.84,41.72,5,2,2022
14849,ORD_27248,2023-04-25,2023-05-08,Same Day,CUST_7714,Customer CUST_7714,Consumer,United States,City 37,Illinois,56443,Central,PROD_1649,Technology,Copiers,Color Copier,4970.6,5,0.132,1275.03,994.12,35.0,4,2,2023
14850,ORD_12333,2022-05-29,2022-06-12,Same Day,CUST_8034,Customer CUST_8034,Corporate,United States,City 39,Illinois,85332,Central,PROD_1046,Furniture,Tables,Dining Table,1339.44,8,0.213,246.09,167.43,31.39,5,2,2022
14851,ORD_97024,2022-05-04,2022-05-13,First Class,CUST_8759,Customer CUST_8759,Corporate,United States,City 41,Connecticut,44374,East,PROD_2954,Furniture,Tables,Office Table,1461.52,4,0.236,497.01,365.38,24.16,5,2,2022
14852,ORD_52788,2022-04-03,2022-04-14,Same Day,CUST_3211,Customer CUST_3211,Home Office,United States,City 3,Wisconsin,87249,Central,PROD_9414,Technology,Copiers,Floor Copier,2822.96,8,0.22,815.98,352.87,39.2,4,2,2022
14853,ORD_86913,2022-11-18,2022-11-24,Standard Class,CUST_4945,Customer CUST_4945,Consumer,United States,City 28,Arizona,26351,West,PROD_7337,Office Supplies,Labels,Price Labels,653.432,8,0.112,131.208,62.83,5.53,11,4,2022
14854,ORD_93594,2022-04-12,2022-04-25,Same Day,CUST_8447,Customer CUST_8447,Home Office,United States,City 43,Indiana,52229,Central,PROD_2333,Technology,Copiers,Multifunction Copier,697.72,2,0.243,143.65,348.86,36.38,4,2,2022
14855,ORD_70073,2023-06-04,2023-06-12,First Class,CUST_8406,Customer CUST_8406,Consumer,United States,City 17,Arizona,14266,West,PROD_4796,Office Supplies,Labels,File Labels,102.54,2,0.261,35.57,51.27,20.66,6,2,2023
14856,ORD_12519,2022-01-26,2022-02-02,Standard Class,CUST_9048,Customer CUST_9048,Consumer,United States,City 38,New Jersey,11158,East,PROD_4179,Furniture,Furnishings,Rug,1755.9,6,0.042,414.06,292.65,10.65,1,1,2022
14857,ORD_87063,2022-08-27,2022-09-06,First Class,CUST_5622,Customer CUST_5622,Corporate,United States,City 26,Indiana,36089,Central,PROD_7004,Technology,Copiers,Color Copier,1251.95,5,0.257,203.78,250.39,19.41,8,3,2022
14858,ORD_30245,2022-12-03,2022-12-06,Standard Class,CUST_5813,Customer CUST_5813,Consumer,United States,City 43,Pennsylvania,41047,East,PROD_8222,Office Supplies,Binders,5-Ring Binder,108.108,2,0.207,26.772,41.58,5.37,12,4,2022
14859,ORD_59536,2022-02-27,2022-03-07,Second Class,CUST_7302,Customer CUST_7302,Corporate,United States,City 45,Wisconsin,37727,Central,PROD_3240,Office Supplies,Art,Markers,224.52,3,0.167,62.11,74.84,13.55,2,1,2022
14860,ORD_54423,2022-01-26,2022-01-27,Same Day,CUST_2905,Customer CUST_2905,Home Office,United States,City 2,Texas,76413,South,PROD_8236,Furniture,Chairs,Guest Chair,850.72,8,0.056,287.22,106.34,42.68,1,1,2022
14861,ORD_97782,2022-08-09,2022-08-21,Second Class,CUST_2388,Customer CUST_2388,Consumer,United States,City 3,Oregon,79428,West,PROD_1157,Furniture,Chairs,Ergonomic Chair,1429.05,3,0.167,279.3,476.35,16.17,8,3,2022
14862,ORD_25635,2022-05-02,2022-05-06,Second Class,CUST_7571,Customer CUST_7571,Corporate,United States,City 35,Illinois,62010,Central,PROD_3486,Technology,Machines,Printer,723.07,1,0.163,213.62,723.07,12.41,5,2,2022
